product_id,avg_score,interaction_count,normalized_count,popularity_score
1005113,4.538461538461538,13,0.014285714285714287,3.198351648351648
1005114,3.6666666666666665,3,0.002380952380952381,2.570238095238095
1005115,4.459595959595959,396,0.4702380952380953,3.8270743145743142
1005116,4.522935779816514,109,0.1285714285714286,3.3589121887287026
1005117,4.111111111111111,9,0.009523809523809525,2.8920634920634916
1005118,4.4015748031496065,127,0.15000000000000002,3.3061023622047245
1005119,4.290322580645161,31,0.03571428571428571,3.056797235023041
1005121,4.361111111111111,72,0.08452380952380953,3.1795634920634916
1005122,4.534883720930233,43,0.05,3.249418604651163
1005123,4.0,4,0.0035714285714285718,2.805357142857143
1005124,4.3023255813953485,43,0.05,3.086627906976744
1005125,3.5,4,0.0035714285714285718,2.455357142857143
1005126,4.363636363636363,22,0.025000000000000005,3.0920454545454543
1005127,4.0,10,0.010714285714285714,2.8160714285714286
1005128,4.5,4,0.0035714285714285718,3.155357142857143
1005129,4.25,40,0.04642857142857143,3.0446428571428568
1005130,4.333333333333333,18,0.02023809523809524,3.0636904761904757
1005131,3.0,1,0.0,2.0999999999999996
1005132,4.416666666666667,48,0.055952380952380955,3.175595238095238
1005133,4.8,10,0.010714285714285714,3.3760714285714286
1005134,5.0,1,0.0,3.5
1005135,4.3061224489795915,49,0.05714285714285715,3.0999999999999996
